0.78,3.23,14.02,
1.37,3.33,14.02,
1.56,3.33,13.23,
0.98,3.13,12.06,
0,2.94,10.49,
-0.78,2.64,9.02,
-1.76,2.45,8.04,
-2.25,2.54,7.55,
-2.94,2.74,7.06,
-3.33,2.74,6.66,
-3.53,2.84,6.47,
-3.53,2.84,6.47,
-3.23,2.84,6.96,
-2.54,2.84,7.64,
-1.96,2.84,8.13,
-1.56,2.94,8.53,
-1.27,2.84,8.62,
-1.27,2.54,8.62,
-1.17,2.35,8.43,
-1.37,2.15,8.33,
-1.37,2.05,8.23,
-1.37,1.76,8.13,
-1.37,1.47,8.04,
-1.37,1.27,7.84,
-1.47,0.98,7.84,
-1.56,0.68,7.55,
-1.66,0.39,7.35,
-1.76,0.09,7.15,
-1.86,0,6.96,
-1.96,-0.09,6.86,
-2.25,-0.09,6.96,
-2.35,0.09,6.96,
-2.45,0.19,7.15,
-2.35,0.09,7.35,
-2.35,0.29,7.45,
-2.45,0.39,7.74,
-2.45,0.78,8.04,
-2.45,1.07,8.43,
-2.45,1.37,8.62,
-2.54,1.47,8.72,
-2.54,1.66,9.02,
-2.35,1.76,9.21,
-2.25,1.96,9.41,
-2.25,2.05,9.41,
-2.35,1.86,9.31,
-2.54,1.66,9.12,
-2.64,1.37,9.02,
-2.64,1.07,9.02,
-2.74,0.88,8.92,
-2.84,0.68,8.92,
-3.04,0.58,9.02,
-2.94,0.49,9.31,
-2.84,0.58,9.51,
-2.84,0.58,9.8,
-3.04,0.68,10,
-3.04,0.78,10.1,
-3.33,0.78,10.49,
-3.43,0.88,10.49,
-3.62,0.88,10.49,
-3.62,1.17,10.78,
-3.53,1.47,11.08,
-3.33,1.47,11.66,
-3.13,1.56,11.86,
-3.04,1.17,11.76,
-2.94,0.68,11.86,
-2.54,0.58,12.16,
-1.96,0.78,12.84,
-1.17,0.98,13.43,
-0.58,1.17,14.02,
0.19,1.56,14.12,
0.49,1.66,13.82,
0.58,1.66,13.53,
0.19,1.47,12.35,
-0.58,1.07,10.98,
-1.47,0.68,9.9,
-2.15,0.29,9.02,
-2.74,-0.29,8.23,
-3.04,-0.88,7.84,
-3.13,-1.07,7.94,
-2.84,-1.07,8.23,
-2.35,-0.88,8.82,
-1.86,-0.39,9.41,
-1.56,0,9.7,
-1.37,0.58,10.1,
-1.37,1.37,10.39,
-1.37,2.15,10.59,
-1.37,2.35,10.39,
-1.27,2.35,10.49,
-1.17,2.25,10.39,
-1.07,2.25,10.39,
-0.88,2.15,10.29,
-0.78,1.96,10.1,
-0.68,1.86,9.7,
-0.78,1.56,9.21,
-0.88,1.27,8.72,
-0.98,1.07,8.13,
-1.27,0.88,7.55,
-1.47,0.98,7.15,
-1.76,0.88,6.96,
-1.86,0.88,6.76,
-1.96,0.78,6.57,
-2.15,0.68,6.27,
-2.45,0.78,6.27,
-2.45,0.78,6.27,
-2.35,0.68,6.17,
-2.54,0.78,6.27,
-2.45,0.78,6.57,
-2.35,0.88,6.86,
-2.15,1.07,7.06,
-2.15,1.17,7.35,
-2.15,1.27,7.45,
-2.25,1.27,7.64,
-2.15,1.17,7.94,
-2.05,1.17,8.23,
-2.05,1.07,8.43,
-2.15,0.98,8.43,
-2.25,0.88,8.53,
-2.45,0.58,8.82,
-2.25,0.58,9.21,
-2.25,0.68,9.41,
-2.15,0.78,9.8,
-2.15,0.98,10.1,
-2.15,1.17,10.49,
-2.05,1.37,10.88,
-2.05,1.66,11.08,
-2.15,1.76,11.37,
-2.45,1.86,11.37,
-2.84,1.76,11.08,
-3.23,1.56,10.88,
-3.53,1.66,10.88,
-3.43,1.76,11.27,
-2.94,1.76,11.66,
-2.35,1.66,12.06,
-2.05,1.37,12.25,
-1.56,1.37,12.45,
-1.27,1.37,12.55,
-1.07,1.47,12.55,
-1.07,1.56,12.45,
-0.98,1.66,12.16,
-0.98,1.96,12.25,
-0.58,2.45,12.35,
-0.09,2.94,12.84,
0.39,3.43,12.94,
0.68,4.02,13.04,
0.58,4.21,12.45,
0,4.11,11.47,
-0.58,3.82,10.39,
-1.17,3.53,9.41,
-1.47,3.04,8.92,
-1.76,2.54,8.33,
-1.96,2.25,8.13,
-1.96,2.25,7.94,
-2.05,2.25,8.04,
-2.05,2.45,8.04,
-1.96,2.74,8.13,
-1.86,2.74,8.23,
-1.76,2.94,8.33,
-1.66,2.84,8.62,
-1.47,2.84,8.53,
-1.47,2.45,8.33,
-1.47,1.96,8.13,
-1.37,1.47,8.04,
-1.37,0.98,7.84,
-1.37,0.68,7.74,
-1.37,0.39,7.55,
-1.37,0.19,7.45,
-1.56,0.09,7.25,
-1.66,0,7.25,
-1.76,0,7.35,
-1.56,0,7.45,
-1.56,0,7.55,
-1.56,-0.09,7.64,
-1.76,0,7.74,
-1.76,0,7.84,
-1.76,0,7.94,
-1.96,0.09,7.94,
-2.25,0.39,7.94,
-2.35,0.68,7.94,
-2.54,0.98,8.04,
-2.84,1.27,8.04,
-2.84,1.47,8.13,
-2.94,1.66,8.13,
-2.94,1.76,8.43,
-2.94,1.86,8.33,
-2.84,1.66,8.62,
-2.74,1.66,8.72,
-2.54,1.47,8.92,
-2.35,1.47,9.21,
-2.25,1.27,9.41,
-2.15,1.07,9.51,
-2.15,0.78,9.41,
-2.35,0.68,9.31,
-2.35,0.58,9.31,
-2.45,0.58,9.41,
-2.54,0.49,9.51,
-2.64,0.49,9.61,
-2.74,0.49,9.9,
-2.84,0.58,10.19,
-3.04,0.68,10.49,
-3.23,0.68,10.59,
-3.33,0.49,10.59,
-3.33,0.58,10.59,
-3.53,0.78,10.98,
-3.13,0.98,11.47,
-2.64,1.17,12.25,
-2.35,1.27,12.65,
-2.15,1.07,12.84,
-2.15,0.98,12.74,
-2.05,1.07,12.74,
-1.96,0.88,12.65,
-1.66,0.68,12.65,
-1.07,0.68,12.65,
-0.68,0.58,12.45,
-0.29,0.58,12.35,
-0.09,0.58,11.76,
-0.19,0.49,11.17,
-0.88,0.19,10.19,
-1.56,-0.09,9.21,
-2.15,-0.58,8.43,
-2.35,-0.98,7.55,
-3.33,-1.37,8.13,
-2.35,-1.27,8.33,
-2.25,-1.37,8.72,
-2.15,-1.47,9.12,
-1.76,-0.88,9.8,
-1.37,-0.39,10.19,
-1.37,0.09,10.39,
-1.37,0.68,10.59,
-1.27,1.17,10.78,
-1.17,1.47,10.68,
-1.17,1.47,10.49,
-1.17,1.56,10.39,
-0.98,1.47,10.39,
-0.78,1.37,10.29,
-0.68,1.27,10.1,
-0.58,1.17,9.8,
-0.68,1.07,9.41,
-0.78,0.98,8.82,
-1.17,1.07,8.23,
-1.56,1.07,7.84,
-1.76,0.88,7.55,
-1.76,0.78,7.35,
-1.76,0.68,7.15,
-1.86,0.58,7.06,
-1.96,0.68,6.86,
-2.25,0.68,6.86,
-2.45,0.78,6.76,
-2.54,0.78,6.76,
-2.64,0.88,6.76,
-2.74,0.88,6.86,
-2.74,0.98,7.15,
-2.54,0.98,7.45,
-2.45,0.88,7.74,
-2.25,0.78,8.04,
-2.05,0.78,8.13,
-2.05,0.88,8.43,
-2.15,0.88,8.43,
-1.96,0.78,8.62,
-1.96,0.68,8.92,
-1.86,0.68,9.02,
-1.96,0.58,9.12,
-1.86,0.49,9.21,
-2.35,0.58,9.12,
-2.54,0.58,9.21,
-2.64,0.58,9.31,
-2.64,0.68,9.61,
-2.64,0.88,9.8,
-2.74,1.07,9.9,
-2.94,1.27,10.1,
-2.94,1.47,10.39,
-3.04,1.66,10.59,
-3.43,1.56,10.49,
-3.62,1.07,10.29,
-3.43,0.88,10.29,
-3.23,0.78,10.78,
-2.94,0.98,11.27,
-2.74,1.27,11.47,
-2.54,1.07,11.66,
-2.25,1.07,11.86,
-2.15,1.07,11.96,
-1.86,1.27,12.16,
-1.47,1.66,12.84,
-1.17,1.86,13.23,
-0.39,1.76,13.63,
0.49,2.54,14.61,
1.07,2.74,14.8,
1.76,2.94,14.8,
1.56,3.13,13.92,
1.17,3.13,12.55,
0,3.04,10.98,
-1.17,2.74,9.41,
-1.86,2.54,8.43,
-2.54,2.54,7.55,
-3.33,2.45,6.86,
-3.92,2.35,6.57,
-3.82,2.25,6.47,
-3.72,2.15,6.66,
-3.43,2.15,6.96,
-2.84,2.15,7.64,
-2.15,2.15,8.13,
-1.76,2.15,8.53,
-1.56,2.15,8.62,
-1.27,2.05,8.82,
-1.27,2.05,8.82,
-1.17,1.96,8.62,
-1.17,1.86,8.53,
-1.27,1.76,8.53,
-1.27,1.66,8.33,
-1.27,1.37,8.23,
-1.17,0.88,8.04,
-1.07,0.39,7.84,
-1.17,0.19,7.64,
-1.47,-0.09,7.25,
-1.66,-0.19,7.06,
-1.86,-0.29,6.96,
-2.05,-0.19,6.96,
-2.15,-0.09,6.96,
-2.15,0,7.06,
-2.45,0.09,7.15,
-2.64,0.29,7.25,
-2.74,0.49,7.25,
-2.84,0.78,7.64,
-2.84,0.98,7.94,
-2.64,0.98,8.23,
-2.74,1.27,8.43,
-2.84,1.47,8.72,
-2.74,1.56,9.02,
-2.64,1.66,9.12,
-2.45,1.76,9.21,
-2.35,1.76,9.51,
-2.25,1.76,9.7,
-2.25,1.86,9.7,
-2.35,1.66,9.61,
-2.54,1.37,9.51,
-2.74,1.17,9.31,
-2.84,0.98,9.12,
-2.94,0.98,9.21,
-3.13,0.98,9.41,
-3.13,0.78,9.51,
-3.04,0.78,9.8,
-3.04,0.78,10,
-3.13,0.88,10.29,
-3.33,0.88,10.49,
-3.33,0.98,10.59,
-3.33,1.37,10.68,
-3.62,1.76,10.98,
-3.53,1.86,11.47,
-3.23,2.05,11.96,
-3.04,1.86,12.06,
-2.94,1.56,12.16,
-2.94,1.17,12.06,
-2.94,1.17,12.35,
-2.54,0.98,12.45,
-1.86,0.88,12.94,
-1.07,0.88,13.14,
-0.29,0.98,13.72,
0.29,1.37,14.12,
0.88,1.66,13.43,
0.09,1.27,11.86,
-0.58,1.07,10.88,
-1.47,0.68,9.61,
-2.15,0.09,8.53,
-2.74,-0.49,7.55,
-3.33,-1.07,6.96,
-3.43,-1.47,7.06,
-3.13,-1.66,7.25,
-2.74,-1.66,7.74,
-2.35,-1.37,8.23,
-2.05,-0.98,8.72,
-1.86,-0.58,9.21,
-1.56,0,9.8,
-1.27,0.68,10.1,
-1.37,1.27,10.29,
-1.27,1.56,10.68,
-0.58,1.66,11.08,
-0.39,1.76,11.37,
0,1.86,11.66,
0.19,2.15,11.76,
0.29,2.35,11.47,
0.19,2.25,10.98,
-0.19,2.05,10.1,
-0.58,1.96,9.21,
-0.98,1.66,8.43,
-1.27,1.17,7.64,
-1.37,0.78,7.06,
-1.66,0.49,6.47,
-2.05,0.39,6.17,
-1.96,0.39,6.08,
-2.25,0.58,5.78,
-2.64,0.58,5.68,
-2.64,0.49,5.88,
-2.64,0.68,5.98,
-2.54,0.68,6.27,
-2.45,0.78,6.47,
-2.45,0.88,6.66,
-2.45,0.68,6.86,
-2.25,0.58,7.25,
-2.25,0.49,7.35,
-2.25,0.49,7.64,
-2.35,0.49,7.94,
-2.25,0.58,8.23,
-2.35,0.58,8.62,
-2.25,0.68,9.12,
-1.96,0.68,9.7,
-1.66,0.68,10.19,
-1.76,0.88,10.49,
-1.66,0.78,10.78,
-1.76,0.88,10.78,
-1.96,0.88,10.78,
-2.05,0.98,10.98,
-1.96,1.17,11.08,
-1.96,1.27,11.37,
-2.05,1.37,11.47,
-2.35,1.27,11.37,
-2.74,1.17,11.08,
-3.04,1.17,10.78,
-3.04,1.37,11.08,
-2.84,1.47,11.57,
-2.35,1.47,12.06,
-1.66,1.27,12.55,
-1.56,1.37,12.45,
-1.47,1.27,12.65,
-0.68,1.37,12.84,
-0.58,1.37,12.84,
-0.49,1.47,12.74,
-0.09,1.66,12.84,
0.39,1.96,13.14,
1.07,2.35,13.63,
1.47,2.84,13.82,
1.76,3.13,13.43,
1.47,3.13,12.45,
0.58,3.04,11.08,
-0.29,2.94,9.7,
-1.07,2.74,8.62,
-1.86,2.74,7.84,
-2.35,2.84,7.35,
-2.84,2.74,6.96,
-3.13,2.84,6.76,
-3.13,2.84,6.86,
-2.94,2.84,7.15,
-2.15,2.84,7.84,
-1.96,2.94,8.04,
-1.76,2.94,8.23,
-1.47,2.84,8.53,
-1.27,2.54,8.53,
-1.37,2.15,8.33,
-1.47,1.76,8.04,
-1.47,1.56,7.94,
-1.56,1.17,7.84,
-1.47,0.78,7.64,
-1.56,0.49,7.55,
-1.47,0.39,7.64,
-1.47,0.19,7.55,
-1.47,0.09,7.64,
-1.56,0.09,7.74,
-1.66,0.19,7.64,
-1.66,0.29,7.74,
-1.86,0.39,7.74,
-1.96,0.49,7.74,
-2.05,0.58,7.74,
-2.25,0.68,7.64,
-2.45,0.88,7.74,
-2.64,0.98,7.84,
-2.74,1.07,7.74,
-2.94,1.17,7.94,
-2.94,1.27,8.13,
-2.84,1.47,8.53,
-2.64,1.56,8.82,
-2.45,1.76,9.21,
-2.25,1.86,9.61,
-2.05,2.05,9.7,
-2.05,1.96,9.7,
-2.05,1.76,9.61,
-2.25,1.56,9.21,
-2.54,1.37,9.12,
-2.74,1.07,9.02,
-2.84,0.88,8.92,
-2.84,0.98,9.12,
-2.94,0.98,9.31,
-2.94,1.07,9.51,
-2.94,1.17,9.9,
-2.94,1.17,10.1,
-3.04,1.17,10.49,
-3.13,1.07,10.68,
-3.33,1.07,10.78,
-3.33,1.07,10.98,
-3.04,1.17,11.37,
-2.94,1.37,11.66,
-3.04,1.27,11.66,
-3.04,0.98,11.66,
-3.04,0.68,11.57,
-3.13,0.39,11.57,
-2.74,0.39,11.76,
-2.15,0.39,12.35,
-1.27,0.49,12.94,
-0.39,0.78,13.43,
0.09,1.37,13.72,
0.49,1.86,13.63,
0.58,1.96,13.14,
0.29,1.96,12.06,
-0.58,1.56,10.68,
-1.56,0.78,8.92,
-2.54,0.29,7.84,
-2.84,0,7.45,
-3.23,-0.49,7.15,
-3.13,-0.98,7.35,
-2.74,-0.98,7.84,
-2.25,-0.68,8.53,
-1.86,-0.39,9.12,
-1.47,0,9.41,
-1.47,0.49,9.8,
-1.27,1.07,10.29,
-1.17,1.76,10.49,
-1.27,2.15,10.49,
-1.27,2.25,10.59,
-1.07,2.15,10.49,
-0.78,1.96,10.59,
-0.58,1.86,10.49,
-0.49,1.76,10.39,
-0.39,1.66,10.19,
-0.49,1.56,9.7,
-0.78,1.37,9.02,
-1.07,1.17,8.33,
-1.27,0.98,7.64,
-1.47,0.68,7.15,
-1.86,0.49,6.86,
-1.86,0.19,6.66,
-1.86,0.19,6.57,
-1.96,0.29,6.37,
-2.15,0.39,6.27,
-2.25,0.58,6.37,
-2.25,0.58,6.47,
-2.25,0.68,6.47,
-2.35,0.78,6.47,
-2.35,0.78,6.76,
-2.25,0.88,6.96,
-2.15,0.78,7.15,
-2.15,0.68,7.35,
-2.15,0.78,7.64,
-2.15,0.78,7.74,
-2.05,0.68,7.84,
-2.05,0.68,8.23,
-1.86,0.78,8.72,
-1.66,0.78,9.12,
-1.47,0.78,9.41,
-1.56,0.78,9.61,
-1.76,0.78,9.8,
-1.76,0.78,9.9,
-1.76,0.98,10.19,
-1.86,1.37,10.59,
-1.86,1.37,11.08,
-1.76,1.56,11.37,
-1.96,1.56,11.47,
-2.35,1.47,11.37,
-2.64,1.37,10.98,
-2.94,1.47,10.88,
-2.94,1.56,11.27,
-2.54,1.66,11.96,
-2.05,1.76,12.25,
-1.86,1.76,12.45,
-1.86,1.66,12.65,
-1.47,1.56,12.84,
-1.07,1.66,12.94,
-0.98,1.76,13.14,
-0.39,1.96,13.43,
0.29,2.35,14.21,
1.47,2.94,15,
1.86,3.43,15.2,
2.45,4.02,14.9,
2.45,4.02,14.31,
1.76,3.92,13.23,
0.88,3.72,11.66,
0,3.72,10.19,
-0.98,3.43,8.92,
-1.86,3.43,7.84,
-2.64,3.33,7.15,
-2.84,3.04,6.57,
-3.04,3.13,6.57,
-3.13,2.94,6.57,
-2.84,3.04,6.76,
-2.45,3.04,7.15,
-1.96,2.94,7.64,
-1.56,2.84,7.84,
-1.47,2.74,7.84,
-1.37,2.54,7.94,
-1.37,2.45,7.84,
-1.56,2.25,7.74,
-1.56,1.96,7.74,
-1.37,1.76,7.84,
-1.17,1.47,7.94,
-0.98,1.37,8.04,
-1.07,1.17,7.84,
-1.27,0.98,7.74,
-1.37,0.78,7.45,
-1.56,0.68,7.35,
-1.76,0.58,7.15,
-1.96,0.68,7.06,
-2.25,0.68,6.86,
-2.54,0.68,6.76,
-2.64,0.78,6.86,
-2.74,0.88,7.15,
-2.74,0.98,7.45,
-2.54,1.27,7.74,
-2.45,1.37,8.04,
-2.54,1.56,8.13,
-2.54,1.96,8.33,
-2.64,2.05,8.62,
-2.45,1.96,8.82,
-2.25,1.96,9.02,
-1.96,1.96,9.41,
-1.86,1.96,9.61,
-1.76,1.86,9.7,
-1.96,1.66,9.61,
-2.05,1.47,9.41,
-2.35,1.27,9.21,
-2.54,1.17,9.21,
-2.64,1.17,9.31,
-2.64,1.17,9.51,
-2.64,1.17,9.51,
-2.74,1.17,9.61,
-2.94,1.07,9.8,
-3.04,1.07,10,
-3.13,0.98,10.29,
-3.23,0.88,10.29,
-3.43,0.68,10.19,
-3.82,0.98,10.29,
-3.92,1.27,10.59,
-3.92,1.47,11.08,
-3.72,1.17,11.08,
-3.82,0.88,11.08,
-3.43,0.58,11.27,
-3.13,0.49,11.66,
-2.35,0.39,12.25,
-1.47,0.49,12.94,
-0.49,0.78,13.43,
0,1.27,13.72,
0.29,1.66,13.82,
0.39,1.56,13.43,
0.19,0.98,12.45,
-0.49,0.58,11.27,
-1.27,0.19,10.1,
-1.96,-0.19,9.21,
-2.15,-0.78,8.82,
-2.05,-1.37,8.62,
-1.86,-1.66,8.82,
-1.37,-1.37,9.41,
-0.98,-0.68,10,
-0.78,-0.29,10.19,
-0.68,0.29,10.49,
-0.68,1.07,10.78,
-0.78,1.76,10.88,
-0.88,2.05,10.78,
-0.78,2.15,10.68,
-0.78,2.15,10.59,
-0.68,2.05,10.49,
-0.68,2.05,10.29,
-0.68,1.96,9.9,
-0.68,1.86,9.51,
-0.78,1.76,9.02,
-0.88,1.66,8.53,
-1.07,1.47,7.94,
-1.47,1.47,7.35,
-1.96,1.37,6.66,
-2.15,1.37,6.47,
-2.35,1.47,6.27,
-2.64,1.37,6.27,
-2.54,1.27,6.08,
-2.35,1.17,6.17,
-2.35,0.98,6.47,
-2.15,0.98,6.76,
-1.96,1.07,7.06,
-1.76,0.98,7.25,
-1.96,1.07,7.25,
-2.15,0.98,7.15,
-2.25,0.98,7.25,
-2.05,0.88,7.55,
-1.96,0.88,7.74,
-1.86,0.98,8.13,
-1.76,0.98,8.23,
-1.76,0.88,8.23,
-1.86,0.78,8.13,
-2.15,0.88,8.13,
-2.45,0.98,8.04,
-2.74,0.98,8.13,
-2.74,0.98,8.43,
-2.84,1.17,8.72,
-2.74,1.17,9.12,
-2.54,1.37,9.51,
-2.74,1.66,9.9,
-2.74,1.76,10.19,
-2.74,1.76,10.49,
-2.84,1.66,10.68,
-2.94,1.56,10.59,
-3.04,1.56,10.98,
-2.35,1.56,12.06,
-1.76,1.66,12.84,
-0.68,1.86,14.21,
-0.29,2.05,14.61,
-0.09,2.45,15.1,
0.09,2.45,15.2,
0.39,2.35,15.2,
0.29,2.54,15,
0.19,2.84,14.61,
0.29,3.13,14.41,
0.68,3.33,14.31,
1.17,3.43,14.21,
1.37,3.53,13.63,
1.27,3.53,12.65,
0.78,3.43,11.57,
0.09,3.23,9.9,
-1.07,3.23,8.62,
-1.47,3.23,7.94,
-2.05,3.33,7.45,
-2.64,3.43,6.76,
-3.13,3.53,6.47,
-3.43,3.33,6.27,
-3.23,3.04,6.47,
-2.74,2.94,7.06,
-2.15,2.84,7.64,
-1.47,2.74,8.23,
-0.98,2.84,8.72,
-0.58,2.84,8.92,
-0.49,2.54,9.02,
-0.49,2.45,8.92,
-0.39,2.45,8.82,
-0.58,2.15,8.53,
-0.78,1.96,8.04,
-0.98,1.86,7.74,
-1.27,1.47,7.45,
-1.17,1.07,7.35,
-1.17,0.88,7.06,
-1.27,0.49,6.86,
-1.56,0.29,6.57,
-1.76,0.29,6.47,
-1.96,0.19,6.27,
-2.25,0.09,6.27,
-2.45,0.09,6.17,
-2.64,0.19,6.27,
-2.64,0.39,6.47,
-2.74,0.78,6.96,
-2.64,0.98,7.35,
-2.45,1.37,7.84,
-2.54,1.47,8.04,
-2.64,1.47,8.04,
-2.54,1.66,8.33,
-2.45,1.66,8.62,
-2.35,1.76,8.82,
-2.15,1.66,9.12,
-1.86,1.56,9.41,
-1.76,1.37,9.7,
-1.66,1.37,10,
-1.76,1.37,9.9,
-2.05,1.17,9.8,
-2.25,1.17,9.7,
-2.64,0.98,9.51,
-2.94,0.98,9.51,
-3.13,0.98,9.8,
-2.94,1.07,10.39,
-2.74,1.07,10.88,
-2.64,1.17,11.27,
-2.45,1.37,11.86,
-2.45,1.47,12.16,
-2.54,1.56,12.06,
-2.64,1.66,12.06,
-2.74,1.86,12.55,
-2.54,1.76,12.94,
-2.25,1.56,13.04,
-2.25,1.17,12.94,
-2.35,0.88,12.74,
-2.05,0.78,12.94,
-1.56,0.98,13.33,
-0.68,1.47,14.12,
0.09,1.96,14.51,
0.58,2.54,14.02,
0.09,2.35,13.04,
-0.09,2.05,12.16,
-0.78,1.66,10.98,
-1.56,1.17,9.61,
-2.35,0.78,8.53,
-3.13,0.19,7.74,
-3.53,-0.29,7.25,
-3.53,-0.58,7.15,
-3.23,-0.68,7.55,
-2.54,-0.58,8.33,
-1.96,-0.29,8.92,
-1.37,0.19,9.41,
-1.27,0.68,9.7,
-1.17,1.07,9.8,
-0.98,1.56,10,
-0.88,1.96,10,
-0.88,2.05,9.9,
-0.78,2.05,9.9,
-0.68,2.05,9.9,
-0.58,1.96,9.9,
-0.49,1.86,9.7,
-0.39,1.76,9.61,
-0.39,1.66,9.12,
-0.49,1.47,8.72,
-0.58,1.17,8.23,
-0.68,1.07,7.84,
-0.88,0.78,7.35,
-1.07,0.68,6.76,
-1.37,0.78,6.47,
-1.66,0.88,6.47,
-1.86,1.07,6.37,
-1.86,1.17,6.17,
-2.15,1.07,6.08,
-2.25,1.17,6.17,
-2.25,1.17,6.08,
-2.25,1.07,6.08,
-2.25,1.07,6.17,
-2.25,1.17,6.47,
-2.15,1.17,6.57,
-1.96,0.98,6.76,
-1.86,0.98,6.96,
-1.86,1.07,7.35,
-1.76,1.07,7.74,
-1.56,1.07,8.33,
-1.37,1.07,8.62,
-1.47,0.98,8.82,
-1.56,0.88,8.92,
-1.76,0.88,9.02,
-2.15,0.88,9.12,
-2.25,0.88,9.41,
-2.05,1.27,10,
-2.15,1.47,10.39,
-2.05,1.76,10.68,
-2.15,1.86,11.08,
-2.15,2.05,11.47,
-2.45,2.05,11.27,
-2.84,2.05,11.08,
-2.94,2.05,11.17,
-2.74,2.15,11.66,
-2.35,2.25,12.25,
-1.86,2.35,12.65,
-1.56,2.35,13.14,
-1.37,2.35,13.43,
-1.07,2.45,14.02,
-0.78,2.54,14.31,
-0.58,2.64,14.51,
-0.19,2.64,14.61,
0.29,2.64,14.9,
0.98,2.94,15.29,
1.56,3.23,15.29,
1.76,3.13,14.8,
1.66,3.04,13.63,
0.98,3.04,12.45,
0,2.74,10.98,
-0.58,2.64,9.8,
-1.37,2.64,8.92,
-1.96,2.94,8.43,
-2.45,3.04,7.94,
-2.64,3.04,7.45,
-2.94,3.13,7.25,
-3.04,3.13,7.45,
-2.74,3.13,7.64,
-2.25,3.23,8.33,
-1.56,3.33,8.82,
-0.98,3.33,9.21,
-0.58,3.23,9.41,
-0.49,3.13,9.41,
-0.49,3.04,9.12,
-0.68,2.84,8.62,
-0.78,2.54,8.33,
-0.98,2.35,7.74,
-1.27,2.05,7.25,
-1.37,1.66,6.86,
-1.37,1.47,6.76,
-1.37,1.27,6.47,
-1.56,0.98,6.27,
-1.66,0.88,5.98,
-1.96,0.78,5.98,
-2.25,0.68,5.58,
-2.45,0.58,5.49,
-2.84,0.49,5.39,
-3.04,0.58,5.58,
-2.94,0.78,5.88,
-2.94,0.78,6.08,
-2.94,0.78,6.47,
-2.84,0.88,6.76,
-2.84,1.07,7.15,
-2.84,1.17,7.45,
-2.64,1.37,7.74,
-2.54,1.56,8.13,
-2.25,1.76,8.53,
-2.05,1.86,8.92,
-1.96,1.86,9.12,
-1.96,1.76,9.12,
-1.96,1.47,9.12,
-2.15,1.17,8.92,
-2.25,0.98,8.92,
-2.45,0.78,8.92,
-2.64,0.68,8.92,
-2.84,0.58,9.02,
-2.94,0.49,9.12,
-2.94,0.49,9.51,
-2.94,0.68,9.8,
-3.13,0.98,10,
-3.43,1.37,10.19,
-3.72,1.66,10.49,
-3.62,1.96,10.98,
-3.33,2.45,12.06,
-2.84,2.64,13.23,
-2.45,2.74,13.53,
-2.15,2.64,13.92,
-2.15,2.25,13.92,
-2.05,1.86,13.82,
-1.86,1.56,13.92,
-1.47,1.47,14.21,
-0.78,1.66,14.61,
0,1.76,14.9,
0.29,2.05,14.9,
0.49,2.15,14.02,
-0.09,1.86,12.84,
-0.98,1.47,11.57,
-1.76,0.88,10.39,
-2.25,0.19,9.41,
-2.54,-0.39,8.62,
-2.94,-0.98,8.43,
-2.64,-1.17,8.53,
-2.25,-1.17,8.82,
-1.86,-0.78,9.41,
-1.56,-0.19,9.9,
-1.27,0.29,10.19,
-1.27,0.98,10.39,
-1.17,1.66,10.68,
-1.07,2.45,10.78,
-1.17,2.74,10.88,
-0.98,2.84,10.88,
-0.58,2.84,10.98,
-0.39,2.94,11.08,
-0.29,2.94,10.88,
-0.19,2.84,10.39,
-0.29,2.54,9.61,
-0.68,2.25,8.62,
-0.88,2.05,8.13,
-1.17,1.96,7.55,
-1.56,1.76,7.06,
-1.66,1.66,6.66,
-1.66,1.66,6.17,
-1.96,1.56,5.98,
-2.05,1.56,5.58,
-2.35,1.66,5.39,
-2.54,1.27,5.29,
-2.54,1.17,5.29,
-2.54,1.07,5.49,
-2.45,0.98,5.58,
-2.45,0.98,5.98,
-2.35,0.98,6.08,
-2.25,0.98,6.27,
-2.35,1.07,6.37,
-2.45,0.98,6.37,
-2.74,0.98,6.57,
-2.64,0.88,6.66,
-2.54,0.78,6.96,
-2.35,0.78,7.45,
-2.15,0.68,7.94,
-2.05,0.68,8.04,
-2.15,0.68,8.33,
-2.25,0.68,8.62,
-2.25,0.78,8.72,
-2.45,0.88,9.12,
-2.54,1.07,9.41,
-2.54,1.27,9.7,
-2.54,1.17,10.1,
-2.35,1.17,10.29,
-2.45,1.17,10.59,
-2.64,1.27,10.68,
-2.74,1.27,10.49,
-3.04,1.27,10.49,
-2.94,1.37,10.78,
-2.84,1.56,11.17,
-2.64,1.76,11.66,
-2.25,1.86,12.06,
-2.15,1.96,12.25,
-1.86,2.15,12.65,
-1.66,2.15,12.94,
-1.27,2.45,13.23,
-1.07,2.45,13.43,
-0.58,2.54,13.82,
0.19,2.54,14.21,
1.07,2.64,14.7,
1.96,2.94,14.9,
2.05,3.13,14.61,
1.76,3.23,13.72,
0.88,2.94,12.35,
0,2.45,10.78,
-0.78,2.25,9.8,
-1.17,2.05,9.12,
-1.56,1.96,8.53,
-2.05,2.05,8.23,
-2.35,2.15,7.94,
-2.35,2.25,7.84,
-2.35,2.54,8.04,
-2.35,2.74,8.13,
-2.05,2.84,8.53,
-1.66,2.84,8.92,
-1.17,2.64,9.31,
-0.68,2.54,9.61,
-0.58,2.54,9.7,
-0.39,2.54,9.7,
-0.49,2.64,9.61,
-0.58,2.45,9.41,
-0.49,2.25,9.12,
-0.58,1.96,8.82,
-0.68,1.76,8.53,
